%Y-%m-%d;Open;High;Low;Close
1981-06-17;132.15;133.98;130.81;133.32
1981-06-18;133.32;133.98;130.94;131.64
1981-06-19;131.64;133.27;130.49;132.27
1981-06-22;132.27;133.54;131.10;131.95
1981-06-23;131.95;133.98;131.16;133.35
1981-06-24;133.35;133.90;131.65;132.66
1981-06-25;132.66;134.30;131.78;132.81
1981-06-26;132.81;133.75;131.71;132.56
1981-06-29;132.56;133.50;131.20;131.89
1981-06-30;131.89;132.67;130.31;131.21
1981-07-01;131.21;131.69;129.04;129.77
1981-07-02;129.77;130.48;127.84;128.64
1981-07-06;128.64;128.99;126.44;127.37
1981-07-07;127.37;129.60;126.39;128.24
1981-07-08;128.24;129.57;126.95;128.32
1981-07-09;128.32;130.08;127.57;129.30
1981-07-10;129.30;130.43;128.38;129.37
1981-07-13;129.37;130.82;128.79;129.64
1981-07-14;129.64;130.78;128.14;129.65
1981-07-15;129.65;131.59;128.89;130.23
1981-07-16;130.23;131.41;129.30;130.34
1981-07-17;130.34;131.60;129.49;130.76
1981-07-20;130.60;130.60;127.98;128.72
1981-07-21;128.72;129.60;127.08;128.34
1981-07-22;128.34;129.72;126.70;127.13
1981-07-23;127.13;128.26;125.96;127.40
1981-07-24;127.40;129.31;127.11;128.46
1981-07-27;128.46;130.61;128.43;129.90
1981-07-28;129.90;130.44;128.28;129.14
1981-07-29;129.14;130.09;128.37;129.16
1981-07-30;129.16;130.68;128.56;130.01
1981-07-31;130.01;131.78;129.60;130.92
1981-08-03;130.92;131.74;129.42;130.48
1981-08-04;130.48;131.66;129.43;131.18
1981-08-05;131.18;133.39;130.76;132.67
1981-08-06;132.67;134.04;131.74;132.64
1981-08-07;132.64;133.04;130.96;131.75
1981-08-10;131.75;133.32;130.83;132.54
1981-08-11;132.54;134.63;132.09;133.85
1981-08-12;133.85;135.18;132.73;133.40
1981-08-13;133.40;134.58;132.53;133.51
1981-08-14;133.51;134.33;131.91;132.49
1981-08-17;132.49;133.02;130.75;131.22
1981-08-18;131.22;131.73;129.10;130.11
1981-08-19;130.11;131.20;128.99;130.49
1981-08-20;130.49;131.74;129.84;130.69
1981-08-21;130.69;131.06;128.70;129.23
1981-08-24;128.59;128.59;125.02;125.50
1981-08-25;125.50;125.77;123;125.13
1981-08-26;125.13;126.17;123.99;124.96
1981-08-27;124.96;125.31;122.90;123.51
1981-08-28;123.51;125.09;122.85;124.08
1981-08-31;124.08;125.58;122.29;122.79
1981-09-01;122.79;123.92;121.59;123.02
1981-09-02;123.02;124.58;122.54;123.49
1981-09-03;123.49;124.16;120.82;121.24
1981-09-04;121.24;121.54;119.24;120.07
1981-09-08;120.07;120.12;116.85;117.98
1981-09-09;117.98;119.49;116.87;118.40
1981-09-10;118.40;122.18;118.33;120.14
1981-09-11;120.14;122.13;119.29;121.61
1981-09-14;121.61;122;119.67;120.66
1981-09-15;120.66;121.77;119.27;119.77
1981-09-16;119.77;120;117.89;118.87
1981-09-17;118.87;119.87;116.63;117.15
1981-09-18;117.15;117.69;115.18;116.26
1981-09-21;116.26;118.07;115.04;117.24
1981-09-22;117.24;118.19;115.93;116.68
1981-09-23;116.68;116.68;113.60;115.65
1981-09-24;115.65;117.47;114.32;115.01
1981-09-25;114.69;114.69;111.64;112.77
1981-09-28;112.77;115.83;110.19;115.53
1981-09-29;115.53;117.75;114.75;115.94
1981-09-30;115.94;117.05;114.60;116.18
1981-10-01;116.18;117.66;115;117.08
1981-10-02;117.08;120.16;117.07;119.36
1981-10-05;119.36;121.54;118.61;119.51
1981-10-06;119.51;121.39;118.08;119.39
1981-10-07;119.39;121.87;119.09;121.31
1981-10-08;121.31;123.08;120.23;122.31
1981-10-09;122.31;123.28;120.63;121.45
1981-10-12;121.45;122.37;120.17;121.21
1981-10-13;121.21;122.37;119.96;120.78
1981-10-14;120.78;120.97;118.38;118.80
1981-10-15;118.80;120.58;118.01;119.71
1981-10-16;119.71;120.46;118.38;119.19
1981-10-19;119.19;119.85;117.58;118.98
1981-10-20;118.98;121.29;118.78;120.28
1981-10-21;120.28;121.94;119.35;120.10
1981-10-22;120.10;120.78;118.48;119.64
1981-10-23;119.64;119.92;117.78;118.60
1981-10-26;118.60;119;116.81;118.16
1981-10-27;118.16;120.43;117.80;119.29
1981-10-28;119.29;120.96;118.39;119.45
1981-10-29;119.45;120.37;118.14;119.06
1981-10-30;119.06;122.53;118.43;121.89
1981-11-02;122.35;125.14;122.35;124.20
1981-11-03;124.20;125.52;123.14;124.80
1981-11-04;124.80;126;123.64;124.74
1981-11-05;124.74;125.80;122.98;123.54
1981-11-06;123.54;124.03;121.85;122.67
1981-11-09;122.67;124.13;121.59;123.29
1981-11-10;123.29;124.69;122.01;122.70
1981-11-11;122.70;123.82;121.51;122.92
1981-11-12;122.92;124.71;122.19;123.19
1981-11-13;123.19;123.61;121.06;121.67
1981-11-16;121.64;121.64;119.13;120.24
1981-11-17;120.24;121.78;119.50;121.15
1981-11-18;121.15;121.66;119.61;120.26
1981-11-19;120.26;121.67;119.42;120.71
1981-11-20;120.71;122.59;120.13;121.71
1981-11-23;121.71;123.09;120.76;121.60
1981-11-24;121.60;124.04;121.22;123.51
1981-11-25;123.51;125.29;123.07;124.05
1981-11-27;124.05;125.71;123.63;125.09
1981-11-30;125.09;126.97;124.18;126.35
1981-12-01;126.35;127.30;124.84;126.10
1981-12-02;126.10;126.45;124.18;124.69
1981-12-03;124.69;125.84;123.63;125.12
1981-12-04;125.12;127.32;125.12;126.26
1981-12-07;126.26;126.91;124.67;125.19
1981-12-08;125.19;125.75;123.52;124.82
1981-12-09;124.82;126.08;124.09;125.48
1981-12-10;125.48;126.54;124.60;125.71
1981-12-11;125.71;126.26;124.32;124.93
1981-12-14;124.37;124.37;122.17;122.78
1981-12-15;122.78;123.78;121.83;122.99
1981-12-16;122.99;123.66;121.73;122.42
1981-12-17;122.42;123.79;121.82;123.12
1981-12-18;123.12;124.87;122.56;124
1981-12-21;124;124.71;122.67;123.34
1981-12-22;123.34;124.17;122.19;122.88
1981-12-23;122.88;123.59;121.58;122.31
1981-12-24;122.31;123.06;121.57;122.54
1981-12-28;122.54;123.36;121.73;122.27
1981-12-29;122.27;122.90;121.12;121.67
1981-12-30;121.67;123.11;121.04;122.30
1981-12-31;122.30;123.42;121.57;122.55
1982-01-04;122.55;123.72;121.48;122.74
1982-01-05;122.61;122.61;119.57;120.05
1982-01-06;120.05;120.45;117.99;119.18
1982-01-07;119.18;119.88;117.70;118.93
1982-01-08;118.93;120.59;118.55;119.55
1982-01-11;119.55;120.34;116.47;116.78
1982-01-12;116.78;117.49;115.18;116.30
1982-01-13;116.30;117.46;114.24;114.88
1982-01-14;114.88;116.30;114.07;115.54
1982-01-15;115.54;117.14;115.10;116.33
1982-01-18;116.33;117.69;114.85;117.22
1982-01-19;117.22;118.15;115.52;115.97
1982-01-20;115.97;116.64;114.29;115.27
1982-01-21;115.27;116.92;114.60;115.75
1982-01-22;115.75;116.53;114.58;115.38
1982-01-25;115.38;115.93;113.63;115.41
1982-01-26;115.41;116.60;114.49;115.19
1982-01-27;115.19;116.60;114.38;115.74
1982-01-28;116.10;119.35;116.10;118.92
1982-01-29;118.92;121.38;118.64;120.40
1982-02-01;119.81;119.81;117.14;117.78
1982-02-02;117.78;119.15;116.91;118.01
1982-02-03;118.01;118.67;116.04;116.48
1982-02-04;116.48;117.49;114.88;116.42
1982-02-05;116.42;118.26;115.74;117.26
1982-02-08;117.04;117.04;114.20;114.63
1982-02-09;114.63;115.15;112.82;113.68
1982-02-10;113.68;115.62;113.45;114.66
1982-02-11;114.66;115.59;113.41;114.43
1982-02-12;114.43;115.39;113.70;114.38
1982-02-16;114.38;114.63;112.06;114.06
1982-02-17;114.06;115.09;112.97;113.69
1982-02-18;113.69;115.04;112.97;113.82
1982-02-19;113.82;114.58;112.33;113.22
1982-02-22;113.22;114.90;111.20;111.59
1982-02-23;111.59;112.46;110.03;111.51
1982-02-24;111.51;113.88;110.71;113.47
1982-02-25;113.47;114.86;112.44;113.21
1982-02-26;113.21;114.01;112.04;113.11
1982-03-01;113.11;114.32;111.86;113.31
1982-03-02;113.31;114.80;112.03;112.68
1982-03-03;112.51;112.51;109.98;110.92
1982-03-04;110.92;111.78;108.77;109.88
1982-03-05;109.88;110.90;108.31;109.34
1982-03-08;109.34;111.06;107.03;107.34
1982-03-09;107.34;109.88;106.17;108.83
1982-03-10;108.83;110.98;108.09;109.41
1982-03-11;109.41;110.87;108.38;109.36
1982-03-12;109.36;109.72;104.46;108.61
1982-03-15;108.61;109.99;107.47;109.45
1982-03-16;109.45;110.92;108.57;109.28
1982-03-17;109.28;110.10;108.11;109.08
1982-03-18;109.08;111.02;108.85;110.30
1982-03-19;110.30;111.59;109.64;110.61
1982-03-22;110.71;113.35;110.71;112.77
1982-03-23;112.77;114.51;112.29;113.55
1982-03-24;113.55;114.31;112.23;112.97
1982-03-25;112.97;114.26;112.02;113.21
1982-03-26;113.21;113.43;111.26;111.94
1982-03-29;111.94;112.82;110.90;112.30
1982-03-30;112.30;113.09;111.30;112.27
1982-03-31;112.27;113.17;111.32;111.96
1982-04-01;111.96;114.22;111.48;113.79
1982-04-02;113.79;115.79;113.65;115.12
1982-04-05;115.12;115.90;113.94;114.73
1982-04-06;114.73;115.92;113.70;115.36
1982-04-07;115.36;116.45;114.58;115.46
1982-04-08;115.46;116.94;114.94;116.22
1982-04-12;116.22;117.02;115.16;116
1982-04-13;116;117.12;115.16;115.99
1982-04-14;115.99;116.69;114.80;115.83
1982-04-15;115.83;116.86;115.02;116.35
1982-04-16;116.35;117.70;115.68;116.81
1982-04-19;116.81;118.16;115.83;116.70
1982-04-20;115.80;117.14;114.83;115.44
1982-04-21;115.48;115.87;115.30;115.72
1982-04-22;115.72;117.25;115.72;117.19
1982-04-23;118.02;118.64;117.19;118.64
1982-04-26;118.94;119.33;118.25;119.26
1982-04-27;119.07;119.26;117.73;118
1982-04-28;117.83;118.05;116.94;117.26
1982-04-29;116.40;117.24;116.11;116.14
1982-04-30;116.21;116.78;116.07;116.44
1982-05-03;115.96;116.82;115.91;116.82
1982-05-04;117.41;117.64;116.85;117.46
1982-05-05;117.85;118.05;117.31;117.67
1982-05-06;118.82;118.83;117.68;118.68
1982-05-07;119.08;119.89;118.71;119.47
1982-05-10;119.08;119.49;118.37;118.38
1982-05-11;118.54;119.59;118.32;119.42
1982-05-12;119.89;119.92;118.76;119.17
1982-05-13;119.08;119.20;118.13;118.22
1982-05-14;118.20;118.40;118.01;118.01
1982-05-17;117.62;118.02;116.66;116.71
1982-05-18;116.35;116.70;115.71;115.84
1982-05-19;115.61;115.96;114.82;114.89
1982-05-20;114.85;115.07;114.37;114.59
1982-05-21;115.03;115.13;114.60;114.89
1982-05-24;114.46;114.86;114.24;114.79
1982-05-25;115.50;115.51;114.40;114.40
1982-05-26;113.68;114.40;112.88;113.11
1982-05-27;113.11;113.12;112.58;112.66
1982-05-28;112.79;112.80;111.66;111.88
1982-06-01;111.97;112.07;111.66;111.68
1982-06-02;111.74;112.19;111.55;112.04
1982-06-03;112.04;112.48;111.45;111.86
1982-06-04;111.66;111.85;110.02;110.09
1982-06-07;109.59;110.59;109.42;110.12
1982-06-08;110.33;110.33;109.60;109.63
1982-06-09;109.46;109.63;108.53;108.99
1982-06-10;109.35;109.70;108.96;109.61
1982-06-11;111.11;111.48;109.65;111.24
1982-06-14;110.50;111.22;109.90;109.96
1982-06-15;109.63;109.96;108.98;109.69
1982-06-16;110.10;110.13;108.82;108.87
1982-06-17;108.01;108.85;107.48;107.60
1982-06-18;107.60;107.60;107.07;107.28
1982-06-21;107.28;107.88;107.01;107.20
1982-06-22;107.25;108.30;107.17;108.30
1982-06-23;108.59;110.14;108.09;110.14
1982-06-24;110.25;110.92;109.79;109.83
1982-06-25;109.56;109.83;109.09;109.14
1982-06-28;109.30;110.45;109.17;110.26
1982-06-29;110.26;110.57;109.68;110.21
1982-06-30;110.95;111;109.50;109.61
1982-07-01;109.52;109.63;108.62;108.71
1982-07-02;108.10;108.71;107.60;107.65
1982-07-06;107.27;107.67;106.74;107.29
1982-07-07;107.08;107.61;106.99;107.22
1982-07-08;106.85;107.53;105.57;107.53
1982-07-09;108.23;108.97;107.56;108.83
1982-07-12;109.48;109.62;108.89;109.57
1982-07-13;109.19;110.07;109.19;109.45
1982-07-14;109.68;110.44;109.08;110.44
1982-07-15;110.83;110.95;110.27;110.47
1982-07-16;110.16;111.48;110.16;111.07
1982-07-19;111.75;111.78;110.66;110.73
1982-07-20;111.11;111.56;110.35;111.54
1982-07-21;112.15;112.39;111.38;111.42
1982-07-22;110.95;112.02;110.94;111.48
1982-07-23;111.46;111.58;111.05;111.17
1982-07-26;110.66;111.16;110.29;110.36
1982-07-27;110.26;110.35;109.36;109.43
1982-07-28;109.42;109.42;107.53;107.74
1982-07-29;107.42;107.92;106.62;107.72
1982-07-30;107.35;107.95;107.01;107.09
1982-08-02;107.71;109.09;107.11;108.98
1982-08-03;108.98;109.43;107.81;107.83
1982-08-04;107.83;107.83;106.11;106.14
1982-08-05;106.10;106.10;104.76;105.16
1982-08-06;105.16;105.16;103.67;103.71
1982-08-09;103.69;103.69;102.20;103.08
1982-08-10;103.11;103.84;102.82;102.84
1982-08-11;102.83;103.01;102.48;102.60
1982-08-12;102.60;103.22;102.39;102.42
1982-08-13;102.42;103.85;102.40;103.85
1982-08-16;103.86;105.52;103.86;104.09
1982-08-17;105.40;109.04;104.09;109.04
1982-08-18;109.04;111.58;108.46;108.54
1982-08-19;108.53;109.86;108.34;109.16
1982-08-20;109.19;113.02;109.19;113.02
1982-08-23;113.02;116.11;112.65;116.11
1982-08-24;116.11;116.39;115.08;115.35
1982-08-25;115.35;118.12;115.11;117.58
1982-08-26;117.57;120.26;117.57;118.55
1982-08-27;117.38;118.56;116.63;117.11
1982-08-30;117.05;117.66;115.79;117.66
1982-08-31;117.65;119.60;117.65;119.51
1982-09-01;119.52;120.05;117.98;118.25
1982-09-02;118.24;120.32;117.84;120.29
1982-09-03;120.31;123.64;120.31;122.68
1982-09-07;122.68;122.68;121.19;121.37
1982-09-08;121.33;123.11;121.19;122.20
1982-09-09;122.19;123.22;121.90;121.97
1982-09-10;121.97;121.98;120.27;120.97
1982-09-13;120.94;122.24;120.25;122.24
1982-09-14;122.27;123.69;122.27;123.10
1982-09-15;123.09;124.81;122.72;124.29
1982-09-16;124.28;124.88;123.65;123.77
1982-09-17;123.76;123.76;122.34;122.55
1982-09-20;122.54;122.54;121.48;122.51
1982-09-21;122.51;124.91;122.51;124.88
1982-09-22;124.90;126.43;123.99;123.99
1982-09-23;123.99;124.19;122.96;123.81
1982-09-24;123.79;123.80;123.11;123.32
1982-09-27;123.32;123.62;122.75;123.62
1982-09-28;123.62;124.16;123.21;123.24
1982-09-29;123.24;123.24;121.28;121.63
1982-09-30;121.62;121.62;120.14;120.42
1982-10-01;120.40;121.97;120.15;121.97
1982-10-04;121.97;121.97;120.56;121.51
1982-10-05;121.60;122.73;121.60;121.98
1982-10-06;122;125.97;122;125.97
1982-10-07;125.99;128.96;125.99;128.80
1982-10-08;128.79;131.11;128.79;131.05
1982-10-11;131.06;135.53;131.06;134.47
1982-10-12;134.48;135.85;133.59;134.44
1982-10-13;134.42;137.97;134.14;136.71
1982-10-14;136.71;136.89;134.55;134.57
1982-10-15;134.55;134.61;133.28;133.57
1982-10-18;133.59;136.73;133.59;136.73
1982-10-19;136.73;137.96;135.72;136.58
1982-10-20;136.58;139.23;136.37;139.23
1982-10-21;139.23;140.27;137.63;139.06
1982-10-22;139.06;140.40;138.75;138.83
1982-10-25;138.81;138.81;133.32;133.32
1982-10-26;133.29;134.48;131.50;134.48
1982-10-27;134.48;135.92;134.48;135.29
1982-10-28;135.28;135.42;133.59;133.59
1982-10-29;133.54;134.02;132.64;133.72
1982-11-01;133.72;136.03;133.22;135.47
1982-11-02;135.48;138.51;135.48;137.49
1982-11-03;137.53;142.88;137.53;142.87
1982-11-04;142.85;143.99;141.65;141.85
1982-11-05;141.85;142.43;141.32;142.16
1982-11-08;142.12;142.12;139.98;140.44
1982-11-09;140.48;143.16;140.46;143.02
1982-11-10;143.04;144.36;140.80;141.16
1982-11-11;141.15;141.75;139.88;141.75
1982-11-12;141.75;141.85;139.53;139.53
1982-11-15;139.54;139.54;137;137.03
1982-11-16;136.97;136.97;134.05;135.42
1982-11-17;135.47;137.93;135.47;137.93
1982-11-18;137.93;138.78;137.47;138.34
1982-11-19;138.35;138.93;137;137.02
1982-11-22;137.03;137.10;134.21;134.22
1982-11-23;134.21;134.28;132.89;132.93
1982-11-24;132.92;133.88;132.92;133.88
1982-11-26;133.89;134.88;133.89;134.88
1982-11-29;134.89;135.29;133.69;134.20
1982-11-30;134.20;138.53;134.19;138.53
1982-12-01;138.56;140.37;138.35;138.72
1982-12-02;138.72;139.63;138.66;138.82
1982-12-03;138.87;139.59;138.59;138.69
1982-12-06;138.70;141.77;138.01;141.77
1982-12-07;141.79;143.68;141.79;142.72
1982-12-08;142.71;143.58;141.82;141.82
1982-12-09;141.80;141.80;139.92;140
1982-12-10;139.99;141.15;139.35;139.57
1982-12-13;139.57;140.12;139.50;139.95
1982-12-14;139.99;142.50;137.34;137.40
1982-12-15;137.40;137.40;135.12;135.24
1982-12-16;135.22;135.78;134.79;135.30
1982-12-17;135.35;137.71;135.35;137.49
1982-12-20;137.49;137.84;136.19;136.25
1982-12-21;136.24;139.27;136.07;138.61
1982-12-22;138.63;139.69;138.60;138.83
1982-12-23;138.84;139.94;138.84;139.72
1982-12-27;139.73;142.32;139.72;142.17
1982-12-28;142.18;142.34;140.75;140.77
1982-12-29;140.77;141.73;140.68;141.24
1982-12-30;141.24;141.68;140.22;140.33
1982-12-31;140.34;140.78;140.27;140.64
1983-01-03;140.65;141.33;138.20;138.34
1983-01-04;138.33;141.36;138.08;141.36
1983-01-05;141.35;142.60;141.15;141.96
1983-01-06;142.01;145.77;142.01;145.27
1983-01-07;145.27;146.46;145.15;145.18
1983-01-10;145.19;147.25;144.58;146.78
1983-01-11;146.79;146.83;145.38;145.78
1983-01-12;145.76;148.36;145.76;146.69
1983-01-13;146.67;146.94;145.67;145.73
1983-01-14;145.72;147.12;145.72;146.65
1983-01-17;146.65;147.90;146.64;146.72
1983-01-18;146.71;146.74;145.52;146.40
1983-01-19;146.40;146.45;144.51;145.27
1983-01-20;145.29;146.62;145.29;146.29
1983-01-21;146.30;146.30;143.25;143.85
1983-01-24;143.84;143.84;139.10;139.97
1983-01-25;139.98;141.75;139.98;141.75
1983-01-26;141.77;142.16;141.16;141.54
1983-01-27;141.54;144.30;141.54;144.27
1983-01-28;144.31;145.47;144.25;144.51
1983-01-31;144.51;145.30;143.93;145.30
1983-02-01;145.29;145.29;142.96;142.96
1983-02-02;142.95;143.52;141.90;143.23
1983-02-03;143.25;144.43;143.25;144.26
1983-02-04;144.26;146.14;144.14;146.14
1983-02-07;146.14;147.42;146.14;146.93
1983-02-08;146.93;147.21;145.52;145.70
1983-02-09;145.70;145.83;144.09;145
1983-02-10;145.04;147.75;145.04;147.50
1983-02-11;147.51;148.81;147.18;147.65
1983-02-14;147.71;149.14;147.40;148.93
1983-02-15;148.94;149.41;148.13;148.30
1983-02-16;148.31;148.66;147.41;147.43
1983-02-17;147.43;147.57;143.84;147.44
1983-02-18;147.44;148.29;147.21;148
1983-02-22;148.01;148.11;145.42;145.48
1983-02-23;145.47;146.79;145.40;146.79
1983-02-24;146.80;149.67;146.80;149.60
1983-02-25;149.60;150.88;149.60;149.74
1983-02-28;149.74;149.74;147.81;148.06
1983-03-01;148.07;150.88;148.07;150.88
1983-03-02;150.91;152.63;150.91;152.30
1983-03-03;152.31;154.16;152.31;153.48
1983-03-04;153.47;153.67;152.53;153.67
1983-03-07;153.67;154;152.65;153.67
1983-03-08;153.63;153.63;151.26;151.26
1983-03-09;151.25;152.87;150.84;152.87
1983-03-10;152.87;154.01;151.75;151.80
1983-03-11;151.75;151.75;150.65;151.24
1983-03-14;151.28;151.30;150.24;150.83
1983-03-15;150.83;151.37;150.40;151.37
1983-03-16;151.36;151.62;149.78;149.81
1983-03-17;149.80;149.80;149.12;149.59
1983-03-18;149.59;150.29;149.56;149.90
1983-03-21;149.82;151.20;149.32;151.19
1983-03-22;151.21;151.59;150.60;150.66
1983-03-23;150.65;152.98;150.65;152.81
1983-03-24;152.82;153.78;152.82;153.37
1983-03-25;153.37;153.71;152.30;152.67
1983-03-28;152.67;152.67;151.56;151.85
1983-03-29;151.85;152.46;151.42;151.59
1983-03-30;151.60;153.39;151.60;153.39
1983-03-31;153.41;155.02;152.86;152.96
1983-04-04;152.92;153.02;152.23;153.02
1983-04-05;153.04;153.92;151.81;151.90
1983-04-06;151.90;151.90;150.17;151.04
1983-04-07;151.04;151.76;150.81;151.76
1983-04-08;151.77;152.85;151.39;152.85
1983-04-11;152.87;155.14;152.87;155.14
1983-04-12;155.15;155.82;154.78;155.82
1983-04-13;155.82;157.22;155.82;156.77
1983-04-14;156.80;158.12;156.55;158.12
1983-04-15;158.11;158.75;158.11;158.75
1983-04-18;158.75;159.75;158.41;159.74
1983-04-19;159.74;159.74;158.54;158.71
1983-04-20;158.71;160.83;158.71;160.71
1983-04-21;160.73;161.08;159.96;160.05
1983-04-22;160.04;160.76;160.02;160.42
1983-04-25;160.43;160.83;158.72;158.81
1983-04-26;158.81;161.81;158.07;161.81
1983-04-27;161.85;162.77;160.76;161.44
1983-04-28;161.44;162.96;161.44;162.95
1983-04-29;162.97;164.43;162.72;164.43
1983-05-02;164.41;164.42;161.99;162.11
1983-05-03;162.10;162.35;160.80;162.34
1983-05-04;162.38;163.64;162.38;163.31
1983-05-05;163.35;164.30;163.35;164.28
1983-05-06;164.30;166.99;164.30;166.10
1983-05-09;166.10;166.46;164.90;165.81
1983-05-10;165.82;166.40;165.74;165.95
1983-05-11;165.95;166.30;164.53;164.96
1983-05-12;164.98;165.35;163.82;164.25
1983-05-13;164.26;165.23;164.26;164.91
1983-05-16;164.90;164.90;162.33;163.40
1983-05-17;163.40;163.71;162.55;163.71
1983-05-18;163.73;165.18;163.16;163.27
1983-05-19;163.27;163.61;161.98;161.99
1983-05-20;161.97;162.14;161.25;162.14
1983-05-23;162.06;163.50;160.29;163.43
1983-05-24;163.45;165.59;163.45;165.54
1983-05-25;165.54;166.21;164.79;166.21
1983-05-26;166.22;166.39;165.27;165.48
1983-05-27;165.49;165.49;164.33;164.46
1983-05-31;164.44;164.44;162.12;162.39
1983-06-01;162.38;162.64;161.33;162.55
1983-06-02;162.56;164;162.56;163.98
1983-06-03;163.96;164.79;163.96;164.42
1983-06-06;164.43;165.09;163.75;164.83
1983-06-07;164.84;164.93;162.77;162.77
1983-06-08;162.78;162.78;161.35;161.36
1983-06-09;161.37;161.92;160.80;161.83
1983-06-10;161.86;162.76;161.86;162.68
1983-06-13;162.70;164.84;162.70;164.84
1983-06-14;164.87;165.93;164.87;165.53
1983-06-15;165.52;167.12;165.07;167.12
1983-06-16;167.11;169.38;167.11;169.14
1983-06-17;169.11;169.64;168.60;169.13
1983-06-20;169.13;170.10;168.59;169.02
1983-06-21;169.03;170.60;168.25;170.53
1983-06-22;170.53;171.60;170.42;170.99
1983-06-23;170.99;171;170.13;170.57
1983-06-24;170.57;170.69;170.03;170.41
1983-06-27;170.40;170.46;168.32;168.46
1983-06-28;168.45;168.81;165.67;165.68
1983-06-29;165.78;166.64;165.43;166.64
1983-06-30;167.64;167.64;167.64;167.64
1983-07-01;168.11;168.64;167.77;168.64
1983-07-05;166.55;168.80;165.80;166.60
1983-07-06;166.71;168.88;166.49;168.48
1983-07-07;168.48;169.15;167.08;167.56
1983-07-08;167.56;167.98;166.95;167.08
1983-07-11;167.09;168.11;167.09;168.11
1983-07-12;168.05;168.05;165.51;165.53
1983-07-13;165;165.68;164.77;165.46
